date,district,temperature_c,rainfall_mm,humidity_pct
2025-09-27,Gweru,19.3,0.321,43.7
2025-09-28,Gweru,18.56,0.066,32.22
2025-09-29,Gweru,21.76,0.108,44.81
2025-09-30,Gweru,17.07,0.089,38.96
2025-10-01,Gweru,20.78,0.352,42.4
2025-10-02,Gweru,17.68,0.088,40.61
2025-10-03,Gweru,20.43,0.002,52.24
2025-10-04,Gweru,18.29,0.368,39.12
2025-10-05,Gweru,17.36,0.321,50.01
2025-10-06,Gweru,18.0,0.794,39.12
2025-10-07,Gweru,18.33,0.674,46.56
2025-10-08,Gweru,17.48,0.299,46.43
2025-10-09,Gweru,19.44,0.122,42.8
2025-10-10,Gweru,21.12,0.857,41.7
2025-10-11,Gweru,18.21,0.215,45.07
2025-10-12,Gweru,18.89,0.47,39.95
2025-10-13,Gweru,21.02,0.055,42.88
2025-10-14,Gweru,19.88,1.328,42.49
2025-10-15,Gweru,19.32,1.574,60.13
2025-10-16,Gweru,16.25,0.341,52.17
2025-10-17,Gweru,15.88,0.798,48.33
2025-10-18,Gweru,20.2,0.058,36.64
2025-10-19,Gweru,20.17,0.235,37.4
2025-10-20,Gweru,18.4,0.242,40.83
2025-10-21,Gweru,16.44,0.384,34.34
2025-10-22,Gweru,19.04,0.55,52.64
2025-10-23,Gweru,18.53,0.385,50.48
2025-10-24,Gweru,17.56,1.019,50.79
2025-10-25,Gweru,16.8,0.006,40.59
2025-10-26,Gweru,18.14,0.225,42.85
2025-10-27,Gweru,16.74,0.108,37.32
2025-10-28,Gweru,16.48,0.006,48.83
2025-10-29,Gweru,17.45,0.353,39.27
2025-10-30,Gweru,17.21,0.274,45.18
2025-10-31,Gweru,16.48,0.065,42.4
2025-11-01,Gweru,17.63,0.547,41.82
2025-11-02,Gweru,18.48,0.868,44.56
2025-11-03,Gweru,16.06,0.118,42.18
2025-11-04,Gweru,16.69,0.13,40.63
2025-11-05,Gweru,20.01,0.045,43.05
2025-11-06,Gweru,15.82,0.067,37.18
2025-11-07,Gweru,17.79,0.099,40.32
2025-11-08,Gweru,18.48,0.199,33.48
2025-11-09,Gweru,17.01,0.413,34.4
2025-11-10,Gweru,16.59,0.904,45.88
2025-11-11,Gweru,18.16,0.28,38.87
2025-11-12,Gweru,16.06,0.318,43.31
2025-11-13,Gweru,19.3,0.827,45.43
2025-11-14,Gweru,16.84,0.078,36.24
2025-11-15,Gweru,19.25,0.117,38.4
2025-11-16,Gweru,12.81,0.007,37.95
2025-11-17,Gweru,17.78,0.399,43.01
2025-11-18,Gweru,18.14,0.173,39.85
2025-11-19,Gweru,19.3,0.392,40.78
2025-11-20,Gweru,17.75,0.502,46.99
2025-11-21,Gweru,16.63,0.123,38.24
2025-11-22,Gweru,14.32,0.387,37.44
2025-11-23,Gweru,15.28,0.083,43.22
2025-11-24,Gweru,16.88,0.004,34.22
2025-11-25,Gweru,18.44,0.795,47.34
2025-11-26,Gweru,18.79,0.178,43.02
2025-11-27,Gweru,16.92,0.003,41.17
2025-11-28,Gweru,18.99,0.409,40.77
2025-11-29,Gweru,17.49,0.031,44.63
2025-11-30,Gweru,19.02,0.075,47.34
2025-12-01,Gweru,16.55,0.049,42.11
2025-12-02,Gweru,16.45,0.087,36.0
2025-12-03,Gweru,18.51,0.089,43.02
2025-12-04,Gweru,15.51,0.181,47.51
2025-12-05,Gweru,16.96,0.15,41.5
2025-12-06,Gweru,17.67,0.138,39.03
2025-12-07,Gweru,17.39,0.087,32.15
2025-12-08,Gweru,14.99,0.328,50.49
2025-12-09,Gweru,17.14,0.117,47.92
2025-12-10,Gweru,15.6,0.198,39.85
2025-12-11,Gweru,18.25,0.34,33.73
2025-12-12,Gweru,17.25,0.068,44.81
2025-12-13,Gweru,17.78,0.137,40.81
2025-12-14,Gweru,15.23,0.207,45.21
2025-12-15,Gweru,17.21,0.587,36.39
2025-12-16,Gweru,21.41,0.475,44.19
2025-12-17,Gweru,18.36,0.069,40.03
2025-12-18,Gweru,19.59,0.006,30.36
2025-12-19,Gweru,18.72,0.081,49.85
2025-12-20,Gweru,15.77,0.193,42.27
2025-12-21,Gweru,15.08,0.106,34.85
2025-12-22,Gweru,19.52,0.179,36.51
2025-12-23,Gweru,18.23,0.279,43.33
2025-12-24,Gweru,15.59,0.099,43.58
2025-12-25,Gweru,18.66,0.212,34.78
2025-12-26,Gweru,20.49,0.093,39.0
2025-12-27,Gweru,19.81,0.135,41.75
2025-12-28,Gweru,20.0,0.182,40.82
2025-12-29,Gweru,20.37,0.29,38.2
2025-12-30,Gweru,18.73,0.147,42.7
2025-12-31,Gweru,18.03,0.249,36.67
2018-01-01,Harare,17.7,0.268,32.74
2018-01-02,Harare,20.58,0.196,43.44
2018-01-03,Harare,18.65,1.409,48.13
2018-01-04,Harare,20.99,0.384,42.61
2018-01-05,Harare,16.93,0.036,40.68
2018-01-06,Harare,20.32,0.226,45.4
2018-01-07,Harare,19.21,0.121,41.16
2018-01-08,Harare,19.94,0.764,42.77
2018-01-09,Harare,16.8,0.379,43.52
2018-01-10,Harare,18.57,0.919,50.95
2018-01-11,Harare,21.57,1.751,41.91
2018-01-12,Harare,21.05,0.05,40.54
2018-01-13,Harare,19.43,0.245,43.55
2018-01-14,Harare,19.02,0.207,46.83
2018-01-15,Harare,18.82,0.403,39.85
2018-01-16,Harare,21.84,0.226,33.21
2018-01-17,Harare,19.12,0.517,42.97
2018-01-18,Harare,19.4,0.771,46.9
2018-01-19,Harare,21.69,0.203,36.81
2018-01-20,Harare,19.86,0.608,49.09
2018-01-21,Harare,23.3,0.147,45.47
2018-01-22,Harare,23.55,0.36,46.46
2018-01-23,Harare,21.29,0.21,43.81
2018-01-24,Harare,22.74,0.173,36.86
2018-01-25,Harare,21.21,0.107,33.99
2018-01-26,Harare,22.36,0.658,40.61
2018-01-27,Harare,21.08,0.086,31.73
2018-01-28,Harare,25.32,0.054,42.0
2018-01-29,Harare,21.81,0.109,39.78
2018-01-30,Harare,18.67,0.184,47.49
2018-01-31,Harare,20.23,0.135,38.59
2018-02-01,Harare,20.22,0.551,47.81
2018-02-02,Harare,20.61,0.332,43.26
2018-02-03,Harare,20.2,0.291,44.92
2018-02-04,Harare,21.64,0.226,37.78
2018-02-05,Harare,22.39,0.277,42.44
2018-02-06,Harare,19.78,0.412,48.41
2018-02-07,Harare,23.08,0.164,40.83
2018-02-08,Harare,23.3,0.5,42.67
2018-02-09,Harare,21.15,0.575,49.65
2018-02-10,Harare,24.55,0.319,37.99
2018-02-11,Harare,24.33,0.699,40.97
2018-02-12,Harare,25.24,0.098,52.69
2018-02-13,Harare,21.94,0.312,37.34
2018-02-14,Harare,22.03,1.214,46.76
2018-02-15,Harare,23.28,0.774,52.4
2018-02-16,Harare,20.56,0.193,42.49
2018-02-17,Harare,24.7,0.663,40.77
2018-02-18,Harare,22.0,0.36,37.47
2018-02-19,Harare,21.22,0.457,35.96
2018-02-20,Harare,22.93,0.336,25.2
2018-02-21,Harare,21.92,2.846,49.34
2018-02-22,Harare,23.64,2.606,42.66
2018-02-23,Harare,21.95,5.857,58.54
2018-02-24,Harare,26.98,0.435,48.2
2018-02-25,Harare,23.36,1.015,48.42
2018-02-26,Harare,24.5,1.181,44.09
2018-02-27,Harare,25.25,1.609,46.19
2018-02-28,Harare,25.26,0.588,30.59
2018-03-01,Harare,25.04,4.688,64.96
2018-03-02,Harare,25.22,2.307,47.05
2018-03-03,Harare,23.65,1.451,42.61
2018-03-04,Harare,19.33,5.523,62.18
2018-03-05,Harare,23.95,3.457,51.48
2018-03-06,Harare,24.33,2.139,54.01
2018-03-07,Harare,23.92,11.161,65.68
2018-03-08,Harare,28.08,5.711,64.59
2018-03-09,Harare,25.65,7.857,66.62
2018-03-10,Harare,23.93,26.754,82.23
2018-03-11,Harare,25.0,0.715,44.97
2018-03-12,Harare,21.29,10.321,71.6
2018-03-13,Harare,20.95,7.761,75.53
2018-03-14,Harare,24.48,64.352,79.46
2018-03-15,Harare,23.07,4.984,61.17
2018-03-16,Harare,25.13,13.601,80.65
2018-03-17,Harare,24.82,6.393,63.09
2018-03-18,Harare,26.83,67.268,71.7
2018-03-19,Harare,28.02,21.405,74.99
2018-03-20,Harare,27.66,37.805,73.7
2018-03-21,Harare,25.07,24.18,75.33
2018-03-22,Harare,26.05,17.747,69.8
2018-03-23,Harare,23.01,6.136,58.47
2018-03-24,Harare,22.51,16.814,68.2
2018-03-25,Harare,28.2,25.446,86.43
2018-03-26,Harare,25.35,28.441,76.61
2018-03-27,Harare,27.83,28.929,83.68
2018-03-28,Harare,25.23,8.054,60.27
2018-03-29,Harare,24.65,23.67,69.37
2018-03-30,Harare,27.48,79.097,75.87
2018-03-31,Harare,28.01,45.73,72.11
2018-04-01,Harare,27.2,31.394,70.24
2018-04-02,Harare,22.96,38.255,79.36
2018-04-03,Harare,25.82,27.748,63.32
2018-04-04,Harare,23.98,141.714,78.35
2018-04-05,Harare,24.27,56.445,80.19
2018-04-06,Harare,28.23,23.672,62.92
2018-04-07,Harare,25.3,47.845,73.74
2018-04-08,Harare,29.83,9.621,70.57
2018-04-09,Harare,28.22,5.359,53.12
2018-04-10,Harare,26.99,80.139,81.39
2018-04-11,Harare,25.33,54.297,79.28
2018-04-12,Harare,28.37,15.026,72.78
2018-04-13,Harare,25.54,69.287,88.06
2018-04-14,Harare,27.83,159.115,68.75
2018-04-15,Harare,25.33,96.438,77.43
2018-04-16,Harare,28.09,77.076,73.33
2018-04-17,Harare,25.23,55.761,81.57
2018-04-18,Harare,27.16,31.048,80.9
2018-04-19,Harare,26.44,72.929,85.82
2018-04-20,Harare,26.0,117.352,81.99
2018-04-21,Harare,26.72,186.545,77.31
2018-04-22,Harare,25.12,69.105,77.83
2018-04-23,Harare,26.0,98.215,80.23
2018-04-24,Harare,27.26,182.958,80.59
2018-04-25,Harare,28.1,27.578,74.48
2018-04-26,Harare,27.79,105.207,74.19
2018-04-27,Harare,27.96,9.809,74.21
2018-04-28,Harare,28.0,60.064,75.57
2018-04-29,Harare,29.41,225.93,80.51
2018-04-30,Harare,28.8,120.342,75.1
2018-05-01,Harare,25.76,0.012,38.16
2018-05-02,Harare,26.97,1.84,60.23
2018-05-03,Harare,26.63,0.278,45.72
2018-05-04,Harare,29.24,0.442,50.9
2018-05-05,Harare,25.35,1.837,52.73
2018-05-06,Harare,29.16,1.23,54.88
2018-05-07,Harare,28.0,0.084,40.5
2018-05-08,Harare,28.77,0.236,44.09
2018-05-09,Harare,26.78,1.004,48.66
2018-05-10,Harare,29.77,0.192,47.43
2018-05-11,Harare,25.64,1.624,47.72
2018-05-12,Harare,29.83,1.725,39.5
2018-05-13,Harare,28.7,0.242,41.88
2018-05-14,Harare,30.49,0.629,51.82
2018-05-15,Harare,28.73,1.505,57.87
2018-05-16,Harare,26.31,0.147,39.83
2018-05-17,Harare,27.39,0.22,43.7
2018-05-18,Harare,27.42,0.146,42.41
2018-05-19,Harare,29.33,0.365,47.44
2018-05-20,Harare,28.2,0.777,37.58
2018-05-21,Harare,26.28,1.843,56.48
2018-05-22,Harare,28.88,1.534,47.21
2018-05-23,Harare,27.4,1.265,54.3
2018-05-24,Harare,26.87,0.67,44.53
2018-05-25,Harare,25.64,0.82,35.42
2018-05-26,Harare,25.65,1.464,50.55
2018-05-27,Harare,26.57,1.259,47.36
2018-05-28,Harare,25.61,0.582,47.95
2018-05-29,Harare,28.21,0.373,37.99
2018-05-30,Harare,27.49,0.347,45.82
2018-05-31,Harare,29.48,0.69,42.69
2018-06-01,Harare,29.85,0.455,45.59
2018-06-02,Harare,28.27,0.285,46.46
2018-06-03,Harare,27.09,0.24,42.12
2018-06-04,Harare,25.69,0.576,51.44
2018-06-05,Harare,28.75,0.504,48.73
2018-06-06,Harare,27.12,1.034,44.4
2018-06-07,Harare,29.82,1.525,47.13
2018-06-08,Harare,27.68,0.41,45.69
2018-06-09,Harare,25.76,0.361,35.87
2018-06-10,Harare,28.25,0.391,41.68
2018-06-11,Harare,26.61,0.176,41.59
2018-06-12,Harare,28.3,0.483,45.81
2018-06-13,Harare,25.67,0.131,35.93
2018-06-14,Harare,28.01,0.878,41.63
2018-06-15,Harare,28.46,0.54,43.1
2018-06-16,Harare,27.74,0.194,48.72
2018-06-17,Harare,28.44,0.151,42.34
2018-06-18,Harare,26.14,0.039,32.62
2018-06-19,Harare,27.28,0.102,40.44
2018-06-20,Harare,25.54,0.266,48.73
2018-06-21,Harare,28.16,0.096,50.99
2018-06-22,Harare,30.81,0.895,44.84
2018-06-23,Harare,27.75,0.139,45.33
2018-06-24,Harare,26.82,0.252,39.04
2018-06-25,Harare,25.43,0.188,48.87
2018-06-26,Harare,27.97,0.021,41.91
2018-06-27,Harare,23.05,0.017,38.85
2018-06-28,Harare,24.83,0.225,36.84
2018-06-29,Harare,26.47,0.326,39.78
2018-06-30,Harare,27.7,0.448,46.72
2018-07-01,Harare,26.01,0.035,32.37
2018-07-02,Harare,23.1,0.158,45.28
2018-07-03,Harare,26.41,0.151,37.54
2018-07-04,Harare,24.23,0.116,48.67
2018-07-05,Harare,25.81,0.211,37.17
2018-07-06,Harare,26.7,0.567,48.47
2018-07-07,Harare,26.28,0.646,47.35
2018-07-08,Harare,24.2,0.224,41.2
2018-07-09,Harare,24.6,0.166,45.89
2018-07-10,Harare,24.98,0.387,35.94
2018-07-11,Harare,22.93,0.753,49.2
2018-07-12,Harare,24.7,0.088,39.67
2018-07-13,Harare,25.19,0.015,45.02
2018-07-14,Harare,23.98,0.438,40.48
2018-07-15,Harare,24.51,0.08,40.07
2018-07-16,Harare,26.85,0.593,47.02
2018-07-17,Harare,25.46,0.133,39.52
2018-07-18,Harare,24.68,0.079,39.04
2018-07-19,Harare,25.8,0.232,36.88
2018-07-20,Harare,27.27,0.192,48.17
2018-07-21,Harare,25.93,0.019,39.4
2018-07-22,Harare,24.45,0.182,41.43
2018-07-23,Harare,24.47,0.078,33.56
2018-07-24,Harare,24.7,0.05,45.11
2018-07-25,Harare,24.62,0.911,43.28
2018-07-26,Harare,24.38,0.279,40.1
2018-07-27,Harare,27.11,0.11,33.22
2018-07-28,Harare,25.66,0.333,46.65
2018-07-29,Harare,23.82,0.581,43.24
2018-07-30,Harare,25.02,0.328,44.41
2018-07-31,Harare,23.3,0.035,40.26
2018-08-01,Harare,22.96,0.389,40.95
2018-08-02,Harare,24.86,0.237,44.32
2018-08-03,Harare,21.4,0.151,37.99
2018-08-04,Harare,22.58,0.075,45.21
2018-08-05,Harare,24.74,0.033,43.22
2018-08-06,Harare,24.1,0.17,47.05
2018-08-07,Harare,22.53,0.031,34.99
2018-08-08,Harare,21.93,0.14,36.16
2018-08-09,Harare,23.47,0.113,39.54
2018-08-10,Harare,22.81,0.093,35.04
2018-08-11,Harare,21.31,0.088,40.34
2018-08-12,Harare,23.86,0.181,46.12
2018-08-13,Harare,22.84,0.211,49.79
2018-08-14,Harare,18.74,0.093,42.88
2018-08-15,Harare,25.64,0.168,39.2
2018-08-16,Harare,20.71,0.126,39.96
2018-08-17,Harare,23.91,0.496,40.95
2018-08-18,Harare,23.58,0.451,46.09
2018-08-19,Harare,24.22,0.205,46.96
2018-08-20,Harare,20.58,0.101,45.96
2018-08-21,Harare,23.71,0.091,39.69
2018-08-22,Harare,22.69,0.301,42.85
2018-08-23,Harare,24.29,0.018,38.94
2018-08-24,Harare,19.53,0.106,43.6
2018-08-25,Harare,27.0,0.042,41.99
2018-08-26,Harare,22.27,0.175,42.01
2018-08-27,Harare,22.22,0.282,43.12
2018-08-28,Harare,21.87,0.35,41.96
2018-08-29,Harare,20.49,0.088,41.07
2018-08-30,Harare,21.36,0.224,40.94
2018-08-31,Harare,20.6,0.738,48.81
2018-09-01,Harare,20.37,0.586,46.9
2018-09-02,Harare,20.9,0.261,43.23
2018-09-03,Harare,19.36,0.115,36.2
2018-09-04,Harare,19.9,0.237,36.28
2018-09-05,Harare,20.56,0.15,38.57
2018-09-06,Harare,21.98,0.158,39.37
2018-09-07,Harare,19.57,0.271,36.88
2018-09-08,Harare,23.92,0.842,51.44
2018-09-09,Harare,22.05,0.062,40.76
2018-09-10,Harare,23.44,0.568,43.04
2018-09-11,Harare,20.81,0.01,34.23
2018-09-12,Harare,21.19,0.083,32.6
2018-09-13,Harare,21.11,0.013,37.1
2018-09-14,Harare,19.35,0.049,48.43
2018-09-15,Harare,20.87,0.111,36.71
2018-09-16,Harare,19.57,0.089,33.91
2018-09-17,Harare,20.43,0.268,41.84
2018-09-18,Harare,20.52,0.086,37.57
2018-09-19,Harare,18.21,0.671,51.25
2018-09-20,Harare,21.44,0.141,39.26
2018-09-21,Harare,19.17,0.52,45.21
2018-09-22,Harare,21.34,1.032,42.69
2018-09-23,Harare,20.67,0.015,38.47
2018-09-24,Harare,18.08,0.348,53.21
2018-09-25,Harare,19.96,0.149,40.93
2018-09-26,Harare,19.25,0.138,41.16
2018-09-27,Harare,20.44,0.721,28.76
2018-09-28,Harare,19.77,0.401,39.21
2018-09-29,Harare,18.15,0.163,39.22
2018-09-30,Harare,20.62,0.111,39.52
2018-10-01,Harare,18.38,0.244,41.13
2018-10-02,Harare,16.47,1.021,50.36
2018-10-03,Harare,18.35,0.056,39.54
2018-10-04,Harare,18.1,0.248,31.07
2018-10-05,Harare,18.22,0.207,40.63
2018-10-06,Harare,18.51,0.133,48.64
2018-10-07,Harare,18.04,0.149,32.52
2018-10-08,Harare,17.99,0.645,49.37
2018-10-09,Harare,18.56,0.016,47.46
2018-10-10,Harare,17.36,0.068,47.2
2018-10-11,Harare,18.89,0.061,45.64
2018-10-12,Harare,19.9,0.066,47.51
2018-10-13,Harare,18.4,0.107,39.95
2018-10-14,Harare,19.99,0.302,33.86
2018-10-15,Harare,19.39,0.578,38.55
2018-10-16,Harare,20.26,0.417,41.37
2018-10-17,Harare,13.75,0.011,43.4
2018-10-18,Harare,19.05,0.065,39.61
2018-10-19,Harare,17.62,1.264,44.58
2018-10-20,Harare,18.68,0.047,44.32
2018-10-21,Harare,16.05,0.399,41.06
2018-10-22,Harare,16.59,2.486,59.19
2018-10-23,Harare,16.85,0.125,43.6
2018-10-24,Harare,16.47,0.101,42.12
2018-10-25,Harare,18.27,0.002,42.35
2018-10-26,Harare,18.78,0.487,42.48
2018-10-27,Harare,18.13,0.303,45.28
2018-10-28,Harare,18.18,0.768,42.32
2018-10-29,Harare,16.11,0.613,41.29
2018-10-30,Harare,17.59,0.434,43.21
2018-10-31,Harare,17.84,1.195,49.06
2018-11-01,Harare,17.36,0.128,43.52
2018-11-02,Harare,16.95,0.095,39.21
2018-11-03,Harare,17.84,0.002,38.15
2018-11-04,Harare,16.65,0.032,46.86
2018-11-05,Harare,15.55,0.067,45.15
2018-11-06,Harare,16.63,0.342,40.91
2018-11-07,Harare,18.5,0.21,47.21
2018-11-08,Harare,17.71,0.381,42.79
2018-11-09,Harare,16.65,0.015,41.62
2018-11-10,Harare,17.92,0.709,44.38
2018-11-11,Harare,16.71,0.14,45.51
2018-11-12,Harare,18.3,0.456,37.95
2018-11-13,Harare,16.88,0.163,41.83
2018-11-14,Harare,15.87,0.539,42.53
2018-11-15,Harare,17.16,0.103,36.15
2018-11-16,Harare,16.06,0.324,39.87
2018-11-17,Harare,18.33,0.173,39.11
2018-11-18,Harare,15.57,0.777,41.74
2018-11-19,Harare,18.44,0.456,41.81
2018-11-20,Harare,17.34,0.315,44.47
2018-11-21,Harare,14.78,0.305,40.6
2018-11-22,Harare,15.33,0.162,43.54
2018-11-23,Harare,15.9,0.197,39.05
2018-11-24,Harare,17.69,0.083,42.01
2018-11-25,Harare,19.14,0.105,42.39
2018-11-26,Harare,15.81,0.053,42.06
2018-11-27,Harare,16.34,0.056,39.14
2018-11-28,Harare,20.34,1.512,46.89
2018-11-29,Harare,22.1,0.695,47.82
2018-11-30,Harare,17.06,0.008,41.88
2018-12-01,Harare,19.28,0.148,39.92
2018-12-02,Harare,19.32,0.094,39.69
2018-12-03,Harare,15.49,0.543,36.5
2018-12-04,Harare,19.99,0.011,40.13
2018-12-05,Harare,16.27,0.367,39.47
2018-12-06,Harare,18.21,0.04,42.95
2018-12-07,Harare,15.52,0.629,35.16
2018-12-08,Harare,17.1,0.806,52.52
2018-12-09,Harare,18.94,0.322,39.22
2018-12-10,Harare,18.76,0.026,46.42
2018-12-11,Harare,18.36,0.139,51.67
2018-12-12,Harare,18.99,0.116,36.87
2018-12-13,Harare,16.72,0.121,47.41
2018-12-14,Harare,18.37,0.284,28.95
2018-12-15,Harare,16.49,0.066,48.61
2018-12-16,Harare,16.16,0.347,44.54
2018-12-17,Harare,18.51,0.414,43.56
2018-12-18,Harare,16.05,0.279,47.97
2018-12-19,Harare,16.54,0.011,35.37
2018-12-20,Harare,14.93,0.008,39.42
2018-12-21,Harare,19.33,0.872,46.62
2018-12-22,Harare,20.58,0.444,37.36
2018-12-23,Harare,17.42,0.155,40.0
2018-12-24,Harare,22.2,0.405,40.17
2018-12-25,Harare,18.46,1.1,41.9
2018-12-26,Harare,19.83,0.318,41.97
2018-12-27,Harare,18.77,0.054,43.2
2018-12-28,Harare,17.88,0.546,38.91
2018-12-29,Harare,21.36,0.564,41.62
2018-12-30,Harare,19.93,1.584,48.82
2018-12-31,Harare,18.3,0.265,41.83
2019-01-01,Harare,19.26,0.309,34.81
2019-01-02,Harare,20.04,0.307,35.57
2019-01-03,Harare,18.75,0.12,42.15
2019-01-04,Harare,19.97,0.036,48.48
2019-01-05,Harare,20.68,0.248,42.43
2019-01-06,Harare,18.58,0.064,40.29
2019-01-07,Harare,18.61,0.061,41.06
2019-01-08,Harare,19.25,0.56,43.31
2019-01-09,Harare,19.36,0.1,38.78
2019-01-10,Harare,16.97,0.051,49.88
2019-01-11,Harare,21.91,0.978,54.6
2019-01-12,Harare,19.02,0.233,43.68
2019-01-13,Harare,18.47,0.191,37.57
2019-01-14,Harare,19.16,0.182,37.72
2019-01-15,Harare,20.05,0.049,45.89
2019-01-16,Harare,19.91,0.082,40.99
2019-01-17,Harare,19.48,0.068,44.83
2019-01-18,Harare,22.7,0.732,48.04
2019-01-19,Harare,21.06,0.4,40.04
2019-01-20,Harare,19.54,1.021,42.99
2019-01-21,Harare,21.18,0.436,41.84
2019-01-22,Harare,20.71,0.124,38.75
2019-01-23,Harare,21.25,0.047,37.58
2019-01-24,Harare,19.4,0.211,39.21
2019-01-25,Harare,23.09,0.096,42.58
2019-01-26,Harare,19.25,0.133,39.67
2019-01-27,Harare,22.8,0.429,37.66
2019-01-28,Harare,18.41,0.034,46.12
2019-01-29,Harare,20.37,0.012,38.46
2019-01-30,Harare,22.45,0.377,35.61
2019-01-31,Harare,19.54,0.126,40.92
2019-02-01,Harare,19.7,0.026,37.05
2019-02-02,Harare,21.18,0.616,41.56
2019-02-03,Harare,20.85,0.772,45.79
2019-02-04,Harare,21.4,0.173,40.55
2019-02-05,Harare,22.5,0.383,31.73
2019-02-06,Harare,22.49,0.092,49.21
2019-02-07,Harare,24.14,0.256,42.75
2019-02-08,Harare,20.68,0.243,39.86
2019-02-09,Harare,19.99,0.327,41.96
2019-02-10,Harare,22.12,0.016,48.77
2019-02-11,Harare,20.29,0.02,34.55
2019-02-12,Harare,25.72,0.016,42.35
2019-02-13,Harare,21.73,0.05,34.0
2019-02-14,Harare,25.29,0.151,37.12
2019-02-15,Harare,22.89,0.018,34.14
2019-02-16,Harare,24.63,0.141,30.86
2019-02-17,Harare,21.44,0.056,39.33
2019-02-18,Harare,22.25,0.343,39.61
2019-02-19,Harare,23.57,0.337,40.02
2019-02-20,Harare,23.45,0.537,53.2
2019-02-21,Harare,24.0,0.607,48.14
2019-02-22,Harare,23.18,0.434,47.13
2019-02-23,Harare,24.88,0.217,42.93
2019-02-24,Harare,22.28,0.339,36.58
2019-02-25,Harare,23.54,1.846,54.73
2019-02-26,Harare,23.6,2.033,53.94
2019-02-27,Harare,22.61,3.895,55.76
2019-02-28,Harare,25.47,4.151,63.98
2019-03-01,Harare,27.07,1.453,53.71
2019-03-02,Harare,22.7,6.092,74.49
2019-03-03,Harare,24.34,1.89,48.74
2019-03-04,Harare,21.22,5.623,55.96
2019-03-05,Harare,26.47,6.009,62.37
2019-03-06,Harare,25.56,9.388,59.74
2019-03-07,Harare,26.0,5.524,62.75
2019-03-08,Harare,23.65,7.541,67.42
2019-03-09,Harare,23.37,1.391,49.07
2019-03-10,Harare,24.74,1.852,51.66
2019-03-11,Harare,21.97,3.796,55.54
2019-03-12,Harare,25.48,32.953,75.5
2019-03-13,Harare,24.74,14.016,74.07
2019-03-14,Harare,25.63,10.576,64.92
2019-03-15,Harare,24.77,6.167,63.81
2019-03-16,Harare,25.54,5.387,63.89
2019-03-17,Harare,25.76,13.377,65.13
2019-03-18,Harare,24.41,1.736,49.31
2019-03-19,Harare,23.96,29.035,66.1
2019-03-20,Harare,26.5,35.032,78.13
2019-03-21,Harare,25.77,6.999,66.49
2019-03-22,Harare,24.75,6.842,66.99
2019-03-23,Harare,26.16,10.328,57.77
2019-03-24,Harare,24.45,16.083,72.9
2019-03-25,Harare,24.89,8.765,65.81
2019-03-26,Harare,26.03,6.21,59.67
2019-03-27,Harare,25.99,35.508,69.54
2019-03-28,Harare,25.71,15.103,66.33
2019-03-29,Harare,26.21,21.878,61.69
2019-03-30,Harare,25.11,9.143,65.23
2019-03-31,Harare,26.03,101.348,73.6
2019-04-01,Harare,23.96,7.874,66.6
2019-04-02,Harare,27.02,72.858,71.41
2019-04-03,Harare,27.79,7.542,64.89
2019-04-04,Harare,27.02,33.13,72.88
2019-04-05,Harare,26.02,2.379,57.23
2019-04-06,Harare,25.22,18.611,74.0
2019-04-07,Harare,27.24,82.835,91.93
2019-04-08,Harare,28.85,37.289,75.41
2019-04-09,Harare,29.09,29.564,77.24
2019-04-10,Harare,29.6,212.524,73.23
2019-04-11,Harare,26.21,64.15,77.82
2019-04-12,Harare,27.73,80.403,74.63
2019-04-13,Harare,27.37,31.075,76.84
2019-04-14,Harare,24.47,30.065,77.92
2019-04-15,Harare,26.55,28.974,79.81
2019-04-16,Harare,26.46,18.501,66.73
2019-04-17,Harare,28.12,16.326,79.96
2019-04-18,Harare,25.79,60.268,68.28
2019-04-19,Harare,28.29,111.799,78.61
2019-04-20,Harare,27.65,165.704,77.02
2019-04-21,Harare,29.07,42.725,78.94
2019-04-22,Harare,26.99,8.898,69.61
2019-04-23,Harare,28.14,45.502,82.47
2019-04-24,Harare,26.65,12.61,68.68
2019-04-25,Harare,31.42,139.709,80.04
2019-04-26,Harare,27.15,75.504,77.53
2019-04-27,Harare,27.67,102.484,70.48
2019-04-28,Harare,27.14,170.92,68.55
2019-04-29,Harare,27.08,59.807,73.52
2019-04-30,Harare,26.99,10.407,60.35
2019-05-01,Harare,28.87,1.884,47.36
2019-05-02,Harare,26.83,0.781,47.72
2019-05-03,Harare,28.15,2.618,47.23
2019-05-04,Harare,25.1,2.765,55.27
2019-05-05,Harare,28.2,0.941,44.47
2019-05-06,Harare,29.13,0.48,35.05
2019-05-07,Harare,27.21,2.198,45.32
2019-05-08,Harare,28.01,0.417,48.45
2019-05-09,Harare,25.69,0.692,39.06
2019-05-10,Harare,27.52,1.601,47.12
2019-05-11,Harare,24.31,0.408,36.31
2019-05-12,Harare,29.55,0.447,41.28
2019-05-13,Harare,25.87,1.183,43.49
2019-05-14,Harare,24.08,2.213,57.8
2019-05-15,Harare,28.58,1.927,44.26
2019-05-16,Harare,28.79,0.892,49.77
2019-05-17,Harare,28.11,1.35,53.39
2019-05-18,Harare,27.64,1.855,54.25
2019-05-19,Harare,27.48,1.399,51.78
2019-05-20,Harare,27.95,1.387,56.26
2019-05-21,Harare,25.12,0.78,42.19
2019-05-22,Harare,28.1,0.208,34.83
